eval_run_id,analysis_run_id,original_run_id,algorithm,train_environment,eval_environment,seed,episode,episode_reward,episode_steps,done,timeout_by_python_limit,deterministic,eval_mode,most_common_action,action_counts,model_path,info,evaluated_at,success_flag,wall_hit_flag,timeout_flag
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,1,-5.008,16,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,2,-5.0755,151,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,3,-5.0715,143,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,4,-5.143,286,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,5,-5.009,18,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,6,-5.074,148,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,7,-5.007,14,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,8,-5.1175,235,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,9,-5.0415,83,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,10,-5.0075,15,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,11,-5.058,116,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,12,-5.1235,247,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,13,-5.0,0,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,14,-5.008,16,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,15,-5.012,24,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,16,-5.0355,71,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,17,-5.018,36,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,18,-5.0325,65,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,19,-5.0185,37,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,20,-5.334,668,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,21,-5.037,74,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,22,-5.1565,313,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,23,-5.0105,21,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,24,-5.077,154,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,25,-5.0385,77,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,26,-5.0035,7,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,27,-5.003,6,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,28,-5.0065,13,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,29,-5.1555,311,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,30,-5.0205,41,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,31,-5.0105,21,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,32,-5.126,252,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,33,-5.0375,75,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,34,-5.0735,147,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,35,-5.1065,213,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,36,-5.086,172,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,37,-5.005,10,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,38,-5.038,76,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,39,-5.0475,95,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,40,-5.0355,71,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,41,-5.012,24,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,42,-5.0765,153,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,43,-5.0415,83,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,44,-5.087,174,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,45,-5.114,228,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed1,Random_Seed1,Random_Env2_Seed1,Random,None,Env2,1,46,-5.013,26,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
