eval_run_id,analysis_run_id,original_run_id,algorithm,train_environment,eval_environment,seed,episode,episode_reward,episode_steps,done,timeout_by_python_limit,deterministic,eval_mode,most_common_action,action_counts,model_path,info,evaluated_at,success_flag,wall_hit_flag,timeout_flag
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,1,-5.0085,17,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,2,-5.0605,121,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,3,-5.007,14,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,4,-5.012,24,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,5,-5.2055,411,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,6,-5.059,118,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,7,-5.008,16,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,8,-5.0725,145,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,9,-5.0195,39,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,10,-5.4415,883,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,11,-5.0945,189,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,12,-5.026,52,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,13,-5.015,30,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,14,-5.1025,205,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,15,-5.024,48,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,16,-5.1195,239,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,17,-5.0175,35,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,18,-5.353,706,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,19,-5.019,38,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,20,-5.133,266,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env1_Seed100,Random_Seed100,Random_Env1_Seed100,Random,None,Env1,100,21,-6.2615,2523,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
