eval_run_id,analysis_run_id,original_run_id,algorithm,train_environment,eval_environment,seed,episode,episode_reward,episode_steps,done,timeout_by_python_limit,deterministic,eval_mode,most_common_action,action_counts,model_path,info,evaluated_at,success_flag,wall_hit_flag,timeout_flag
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,1,-5.073,146,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,2,-5.138,276,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,3,-5.141,282,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,4,-5.018,36,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,5,-5.0025,5,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,6,-5.01,20,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,7,-5.0905,181,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,8,-5.01,20,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,9,-5.017,34,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,10,-5.0275,55,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,11,-5.0065,13,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,12,-5.007,14,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,13,-5.0145,29,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,14,-5.0495,99,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,15,-5.006,12,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,16,-5.005,10,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,17,-5.0215,43,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,18,-5.0665,133,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,19,-5.0085,17,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,20,-5.024,48,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,21,-5.008,16,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,22,-5.0415,83,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,23,-5.0225,45,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,24,-5.0335,67,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,25,-5.0345,69,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,26,-5.0245,49,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,27,-5.0335,67,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,28,-5.0605,121,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,29,-5.0125,25,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,30,-5.102,204,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,31,-5.004,8,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,32,-5.067,134,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,33,-5.0335,67,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,34,-5.0035,7,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,35,-5.052,104,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,36,-5.032,64,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,37,-5.0805,161,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,38,-5.2695,539,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,39,-5.0885,177,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,40,-5.012,24,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,41,-5.0135,27,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,42,-5.0225,45,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,43,-5.073,146,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,44,-5.02,40,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,45,-5.017,34,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,46,-5.015,30,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,47,-5.014,28,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,48,-5.0095,19,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,49,-5.4045,809,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env2_Seed42,Random_Seed42,Random_Env2_Seed42,Random,None,Env2,42,50,-5.016,32,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
