eval_run_id,analysis_run_id,original_run_id,algorithm,train_environment,eval_environment,seed,episode,episode_reward,episode_steps,done,timeout_by_python_limit,deterministic,eval_mode,most_common_action,action_counts,model_path,info,evaluated_at,success_flag,wall_hit_flag,timeout_flag
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,1,-5.0045,9,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,2,-5.07,140,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,3,-5.089,178,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,4,-5.057,114,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,5,-5.0325,65,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,6,-5.038,76,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,7,-5.0205,41,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,8,-5.0775,155,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,9,-5.035,70,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,10,-5.0025,5,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,11,-5.003,6,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,12,-5.0115,23,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,13,-5.0425,85,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,14,-5.024,48,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,15,-5.0055,11,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,16,-5.011,22,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,17,-5.062,124,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,18,-5.0435,87,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,19,-5.038,76,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,20,-5.0735,147,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,21,-5.146,292,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,22,-5.015,30,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,23,-5.0885,177,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,24,-5.242,484,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,25,-5.0055,11,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,26,-5.031,62,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,27,-5.0025,5,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,28,-5.0515,103,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,29,-5.019,38,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,30,-5.0075,15,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,31,-5.012,24,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,32,-5.1515,303,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,33,-5.009,18,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,34,-5.0745,149,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,35,-5.004,8,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,36,-5.007,14,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,37,-5.07,140,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,38,-5.0075,15,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,39,-5.0175,35,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,40,-5.037,74,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,41,-5.012,24,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,42,-5.0675,135,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,43,-5.027,54,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,44,-5.143,286,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,45,-5.039,78,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,46,-5.0155,31,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,47,-5.0245,49,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,48,-5.412,824,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,49,-5.0225,45,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
Random_Env3_Seed72,Random_Seed72,Random_Env3_Seed72,Random,None,Env3,72,50,-5.003,6,True,False,,random_policy,,,,,2026-05-15T11:39:59,0,1,0
