run_id,environment,algorithm,seed,episode,result,steps,total_reward,spawn_index,goal_index,max_steps,success,wall_hit,timeout,total_logged_steps
Random_Env1_Seed100,Env1_Simple,Random,100,1,Wall,17,-0.5170,2,1,5000,0,1,0,17
Random_Env1_Seed100,Env1_Simple,Random,100,2,Wall,121,-0.6210,1,2,5000,0,1,0,138
Random_Env1_Seed100,Env1_Simple,Random,100,3,Wall,14,-0.5140,2,1,5000,0,1,0,152
Random_Env1_Seed100,Env1_Simple,Random,100,4,Wall,24,-0.5240,3,2,5000,0,1,0,176
Random_Env1_Seed100,Env1_Simple,Random,100,5,Wall,411,-0.9110,2,3,5000,0,1,0,587
Random_Env1_Seed100,Env1_Simple,Random,100,6,Wall,118,-0.6180,3,1,5000,0,1,0,705
Random_Env1_Seed100,Env1_Simple,Random,100,7,Wall,16,-0.5160,1,2,5000,0,1,0,721
Random_Env1_Seed100,Env1_Simple,Random,100,8,Wall,145,-0.6450,3,3,5000,0,1,0,866
Random_Env1_Seed100,Env1_Simple,Random,100,9,Wall,39,-0.5390,2,1,5000,0,1,0,905
Random_Env1_Seed100,Env1_Simple,Random,100,10,Wall,883,-1.3830,1,3,5000,0,1,0,1788
Random_Env1_Seed100,Env1_Simple,Random,100,11,Wall,189,-0.6890,0,2,5000,0,1,0,1977
Random_Env1_Seed100,Env1_Simple,Random,100,12,Wall,52,-0.5520,1,0,5000,0,1,0,2029
Random_Env1_Seed100,Env1_Simple,Random,100,13,Wall,30,-0.5300,3,1,5000,0,1,0,2059
Random_Env1_Seed100,Env1_Simple,Random,100,14,Wall,205,-0.7050,2,0,5000,0,1,0,2264
Random_Env1_Seed100,Env1_Simple,Random,100,15,Wall,48,-0.5480,3,3,5000,0,1,0,2312
Random_Env1_Seed100,Env1_Simple,Random,100,16,Wall,239,-0.7390,0,0,5000,0,1,0,2551
Random_Env1_Seed100,Env1_Simple,Random,100,17,Wall,35,-0.5350,2,1,5000,0,1,0,2586
Random_Env1_Seed100,Env1_Simple,Random,100,18,Wall,706,-1.2060,1,2,5000,0,1,0,3292
Random_Env1_Seed100,Env1_Simple,Random,100,19,Wall,38,-0.5380,3,3,5000,0,1,0,3330
Random_Env1_Seed100,Env1_Simple,Random,100,20,Wall,266,-0.7660,2,0,5000,0,1,0,3596
Random_Env1_Seed100,Env1_Simple,Random,100,21,Wall,2523,-3.0230,1,1,5000,0,1,0,6119
Random_Env1_Seed100,Env1_Simple,Random,100,22,Wall,83,-0.5830,2,2,5000,0,1,0,6202
Random_Env1_Seed100,Env1_Simple,Random,100,23,Wall,186,-0.6860,1,3,5000,0,1,0,6388
