run_id,environment,algorithm,seed,episode,result,steps,total_reward,spawn_index,goal_index,max_steps,success,wall_hit,timeout,total_logged_steps
Random_Env3_Seed27,Env3_Warehouse,Random,27,1,Goal,159,4.8410,1,0,5000,1,0,0,159
Random_Env3_Seed27,Env3_Warehouse,Random,27,2,Wall,13,-0.5130,3,7,5000,0,1,0,172
Random_Env3_Seed27,Env3_Warehouse,Random,27,3,Wall,374,-0.8740,7,6,5000,0,1,0,546
Random_Env3_Seed27,Env3_Warehouse,Random,27,4,Wall,9,-0.5090,5,4,5000,0,1,0,555
Random_Env3_Seed27,Env3_Warehouse,Random,27,5,Wall,78,-0.5780,6,3,5000,0,1,0,633
Random_Env3_Seed27,Env3_Warehouse,Random,27,6,Wall,19,-0.5190,0,0,5000,0,1,0,652
Random_Env3_Seed27,Env3_Warehouse,Random,27,7,Wall,219,-0.7190,2,1,5000,0,1,0,871
Random_Env3_Seed27,Env3_Warehouse,Random,27,8,Wall,21,-0.5210,6,3,5000,0,1,0,892
Random_Env3_Seed27,Env3_Warehouse,Random,27,9,Wall,136,-0.6360,1,2,5000,0,1,0,1028
Random_Env3_Seed27,Env3_Warehouse,Random,27,10,Wall,65,-0.5650,7,0,5000,0,1,0,1093
Random_Env3_Seed27,Env3_Warehouse,Random,27,11,Wall,67,-0.5670,5,2,5000,0,1,0,1160
Random_Env3_Seed27,Env3_Warehouse,Random,27,12,Wall,190,-0.6900,4,1,5000,0,1,0,1350
Random_Env3_Seed27,Env3_Warehouse,Random,27,13,Wall,79,-0.5790,7,7,5000,0,1,0,1429
Random_Env3_Seed27,Env3_Warehouse,Random,27,14,Wall,87,-0.5870,3,2,5000,0,1,0,1516
Random_Env3_Seed27,Env3_Warehouse,Random,27,15,Wall,178,-0.6780,1,5,5000,0,1,0,1694
Random_Env3_Seed27,Env3_Warehouse,Random,27,16,Wall,52,-0.5520,4,1,5000,0,1,0,1746
Random_Env3_Seed27,Env3_Warehouse,Random,27,17,Wall,44,-0.5440,2,3,5000,0,1,0,1790
Random_Env3_Seed27,Env3_Warehouse,Random,27,18,Wall,37,-0.5370,6,6,5000,0,1,0,1827
Random_Env3_Seed27,Env3_Warehouse,Random,27,19,Wall,38,-0.5380,7,2,5000,0,1,0,1865
Random_Env3_Seed27,Env3_Warehouse,Random,27,20,Wall,703,-1.2030,4,0,5000,0,1,0,2568
Random_Env3_Seed27,Env3_Warehouse,Random,27,21,Wall,21,-0.5210,6,6,5000,0,1,0,2589
Random_Env3_Seed27,Env3_Warehouse,Random,27,22,Wall,35,-0.5350,5,1,5000,0,1,0,2624
Random_Env3_Seed27,Env3_Warehouse,Random,27,23,Wall,271,-0.7710,7,6,5000,0,1,0,2895
Random_Env3_Seed27,Env3_Warehouse,Random,27,24,Wall,49,-0.5490,6,2,5000,0,1,0,2944
Random_Env3_Seed27,Env3_Warehouse,Random,27,25,Wall,174,-0.6740,5,6,5000,0,1,0,3118
Random_Env3_Seed27,Env3_Warehouse,Random,27,26,Wall,17,-0.5170,0,7,5000,0,1,0,3135
Random_Env3_Seed27,Env3_Warehouse,Random,27,27,Wall,31,-0.5310,4,1,5000,0,1,0,3166
Random_Env3_Seed27,Env3_Warehouse,Random,27,28,Wall,58,-0.5580,6,4,5000,0,1,0,3224
Random_Env3_Seed27,Env3_Warehouse,Random,27,29,Wall,296,-0.7960,7,0,5000,0,1,0,3520
Random_Env3_Seed27,Env3_Warehouse,Random,27,30,Wall,105,-0.6050,3,1,5000,0,1,0,3625
Random_Env3_Seed27,Env3_Warehouse,Random,27,31,Wall,45,-0.5450,5,2,5000,0,1,0,3670
Random_Env3_Seed27,Env3_Warehouse,Random,27,32,Wall,307,-0.8070,7,3,5000,0,1,0,3977
Random_Env3_Seed27,Env3_Warehouse,Random,27,33,Wall,1006,-1.5060,1,0,5000,0,1,0,4983
Random_Env3_Seed27,Env3_Warehouse,Random,27,34,Wall,54,-0.5540,3,4,5000,0,1,0,5037
Random_Env3_Seed27,Env3_Warehouse,Random,27,35,Wall,14,-0.5140,4,2,5000,0,1,0,5051
Random_Env3_Seed27,Env3_Warehouse,Random,27,36,Wall,8,-0.5080,0,0,5000,0,1,0,5059
Random_Env3_Seed27,Env3_Warehouse,Random,27,37,Wall,51,-0.5510,6,3,5000,0,1,0,5110
Random_Env3_Seed27,Env3_Warehouse,Random,27,38,Wall,38,-0.5380,2,5,5000,0,1,0,5148
Random_Env3_Seed27,Env3_Warehouse,Random,27,39,Wall,65,-0.5650,3,3,5000,0,1,0,5213
Random_Env3_Seed27,Env3_Warehouse,Random,27,40,Wall,33,-0.5330,2,4,5000,0,1,0,5246
Random_Env3_Seed27,Env3_Warehouse,Random,27,41,Wall,151,-0.6510,5,0,5000,0,1,0,5397
Random_Env3_Seed27,Env3_Warehouse,Random,27,42,Wall,272,-0.7720,3,5,5000,0,1,0,5669
Random_Env3_Seed27,Env3_Warehouse,Random,27,43,Wall,128,-0.6280,2,6,5000,0,1,0,5797
Random_Env3_Seed27,Env3_Warehouse,Random,27,44,Wall,711,-1.2110,1,5,5000,0,1,0,6508
Random_Env3_Seed27,Env3_Warehouse,Random,27,45,Wall,60,-0.5600,2,6,5000,0,1,0,6568
Random_Env3_Seed27,Env3_Warehouse,Random,27,46,Wall,169,-0.6690,6,4,5000,0,1,0,6737
Random_Env3_Seed27,Env3_Warehouse,Random,27,47,Wall,482,-0.9820,7,1,5000,0,1,0,7219
Random_Env3_Seed27,Env3_Warehouse,Random,27,48,Wall,65,-0.5650,3,4,5000,0,1,0,7284
Random_Env3_Seed27,Env3_Warehouse,Random,27,49,Wall,42,-0.5420,2,5,5000,0,1,0,7326
Random_Env3_Seed27,Env3_Warehouse,Random,27,50,Wall,595,-1.0950,1,4,5000,0,1,0,7921
Random_Env3_Seed27,Env3_Warehouse,Random,27,51,Wall,21,-0.5210,6,3,5000,0,1,0,7942
