run_id,environment,algorithm,seed,episode,result,steps,total_reward,spawn_index,goal_index,max_steps,success,wall_hit,timeout,total_logged_steps
Random_Env1_Seed72,Env1_Simple,Random,72,1,Wall,358,-0.8580,0,2,5000,0,1,0,358
Random_Env1_Seed72,Env1_Simple,Random,72,2,Wall,231,-0.7310,3,1,5000,0,1,0,589
Random_Env1_Seed72,Env1_Simple,Random,72,3,Wall,461,-0.9610,0,2,5000,0,1,0,1050
Random_Env1_Seed72,Env1_Simple,Random,72,4,Wall,95,-0.5950,1,1,5000,0,1,0,1145
Random_Env1_Seed72,Env1_Simple,Random,72,5,Wall,383,-0.8830,2,0,5000,0,1,0,1528
Random_Env1_Seed72,Env1_Simple,Random,72,6,Wall,287,-0.7870,1,2,5000,0,1,0,1815
Random_Env1_Seed72,Env1_Simple,Random,72,7,Wall,876,-1.3760,0,3,5000,0,1,0,2691
Random_Env1_Seed72,Env1_Simple,Random,72,8,Wall,219,-0.7190,3,2,5000,0,1,0,2910
Random_Env1_Seed72,Env1_Simple,Random,72,9,Wall,44,-0.5440,2,0,5000,0,1,0,2954
Random_Env1_Seed72,Env1_Simple,Random,72,10,Wall,129,-0.6290,3,1,5000,0,1,0,3083
Random_Env1_Seed72,Env1_Simple,Random,72,11,Wall,389,-0.8890,0,0,5000,0,1,0,3472
Random_Env1_Seed72,Env1_Simple,Random,72,12,Wall,40,-0.5400,2,3,5000,0,1,0,3512
Random_Env1_Seed72,Env1_Simple,Random,72,13,Wall,1589,-2.0890,0,0,5000,0,1,0,5101
Random_Env1_Seed72,Env1_Simple,Random,72,14,Wall,463,-0.9630,2,1,5000,0,1,0,5564
Random_Env1_Seed72,Env1_Simple,Random,72,15,Wall,2375,-2.8750,3,2,5000,0,1,0,7939
Random_Env1_Seed72,Env1_Simple,Random,72,16,Wall,284,-0.7840,1,0,5000,0,1,0,8223
Random_Env1_Seed72,Env1_Simple,Random,72,17,Wall,140,-0.6400,3,1,5000,0,1,0,8363
Random_Env1_Seed72,Env1_Simple,Random,72,18,Wall,82,-0.5820,2,2,5000,0,1,0,8445
Random_Env1_Seed72,Env1_Simple,Random,72,19,Wall,98,-0.5980,1,1,5000,0,1,0,8543
Random_Env1_Seed72,Env1_Simple,Random,72,20,Wall,27,-0.5270,2,0,5000,0,1,0,8570
Random_Env1_Seed72,Env1_Simple,Random,72,21,Wall,98,-0.5980,3,3,5000,0,1,0,8668
Random_Env1_Seed72,Env1_Simple,Random,72,22,Wall,1393,-1.8930,1,0,5000,0,1,0,10061
Random_Env1_Seed72,Env1_Simple,Random,72,23,Wall,23,-0.5230,2,3,5000,0,1,0,10084
Random_Env1_Seed72,Env1_Simple,Random,72,24,Wall,566,-1.0660,1,0,5000,0,1,0,10650
Random_Env1_Seed72,Env1_Simple,Random,72,25,Wall,298,-0.7980,0,1,5000,0,1,0,10948
Random_Env1_Seed72,Env1_Simple,Random,72,26,Wall,62,-0.5620,2,2,5000,0,1,0,11010
Random_Env1_Seed72,Env1_Simple,Random,72,27,Wall,796,-1.2960,1,3,5000,0,1,0,11806
Random_Env1_Seed72,Env1_Simple,Random,72,28,Wall,225,-0.7250,2,0,5000,0,1,0,12031
Random_Env1_Seed72,Env1_Simple,Random,72,29,Wall,177,-0.6770,3,2,5000,0,1,0,12208
Random_Env1_Seed72,Env1_Simple,Random,72,30,Wall,216,-0.7160,2,3,5000,0,1,0,12424
Random_Env1_Seed72,Env1_Simple,Random,72,31,Wall,42,-0.5420,3,0,5000,0,1,0,12466
Random_Env1_Seed72,Env1_Simple,Random,72,32,Wall,505,-1.0050,1,1,5000,0,1,0,12971
Random_Env1_Seed72,Env1_Simple,Random,72,33,Wall,635,-1.1350,0,0,5000,0,1,0,13606
Random_Env1_Seed72,Env1_Simple,Random,72,34,Wall,33,-0.5330,1,2,5000,0,1,0,13639
Random_Env1_Seed72,Env1_Simple,Random,72,35,Wall,656,-1.1560,0,1,5000,0,1,0,14295
Random_Env1_Seed72,Env1_Simple,Random,72,36,Wall,26,-0.5260,2,0,5000,0,1,0,14321
Random_Env1_Seed72,Env1_Simple,Random,72,37,Wall,565,-1.0650,0,3,5000,0,1,0,14886
Random_Env1_Seed72,Env1_Simple,Random,72,38,Wall,334,-0.8340,3,0,5000,0,1,0,15220
Random_Env1_Seed72,Env1_Simple,Random,72,39,Wall,151,-0.6510,2,2,5000,0,1,0,15371
Random_Env1_Seed72,Env1_Simple,Random,72,40,Wall,46,-0.5460,1,0,5000,0,1,0,15417
Random_Env1_Seed72,Env1_Simple,Random,72,41,Wall,42,-0.5420,2,3,5000,0,1,0,15459
Random_Env1_Seed72,Env1_Simple,Random,72,42,Wall,73,-0.5730,1,2,5000,0,1,0,15532
Random_Env1_Seed72,Env1_Simple,Random,72,43,Wall,68,-0.5680,2,1,5000,0,1,0,15600
Random_Env1_Seed72,Env1_Simple,Random,72,44,Wall,1194,-1.6940,0,0,5000,0,1,0,16794
Random_Env1_Seed72,Env1_Simple,Random,72,45,Wall,949,-1.4490,1,3,5000,0,1,0,17743
Random_Env1_Seed72,Env1_Simple,Random,72,46,Wall,540,-1.0400,2,1,5000,0,1,0,18283
Random_Env1_Seed72,Env1_Simple,Random,72,47,Wall,150,-0.6500,1,3,5000,0,1,0,18433
Random_Env1_Seed72,Env1_Simple,Random,72,48,Wall,146,-0.6460,0,2,5000,0,1,0,18579
