run_id,environment,algorithm,seed,episode,result,steps,total_reward,spawn_index,goal_index,max_steps,success,wall_hit,timeout,total_logged_steps
Random_Env2_Seed72,Env2_Complex,Random,72,1,Wall,53,-0.5530,0,2,5000,0,1,0,53
Random_Env2_Seed72,Env2_Complex,Random,72,2,Wall,125,-0.6250,3,0,5000,0,1,0,178
Random_Env2_Seed72,Env2_Complex,Random,72,3,Wall,80,-0.5800,5,7,5000,0,1,0,258
Random_Env2_Seed72,Env2_Complex,Random,72,4,Wall,183,-0.6830,3,0,5000,0,1,0,441
Random_Env2_Seed72,Env2_Complex,Random,72,5,Wall,61,-0.5610,4,3,5000,0,1,0,502
Random_Env2_Seed72,Env2_Complex,Random,72,6,Wall,78,-0.5780,0,0,5000,0,1,0,580
Random_Env2_Seed72,Env2_Complex,Random,72,7,Wall,24,-0.5240,4,1,5000,0,1,0,604
Random_Env2_Seed72,Env2_Complex,Random,72,8,Wall,77,-0.5770,6,3,5000,0,1,0,681
Random_Env2_Seed72,Env2_Complex,Random,72,9,Wall,196,-0.6960,5,5,5000,0,1,0,877
Random_Env2_Seed72,Env2_Complex,Random,72,10,Wall,15,-0.5150,0,0,5000,0,1,0,892
Random_Env2_Seed72,Env2_Complex,Random,72,11,Wall,92,-0.5920,7,7,5000,0,1,0,984
Random_Env2_Seed72,Env2_Complex,Random,72,12,Wall,45,-0.5450,1,1,5000,0,1,0,1029
Random_Env2_Seed72,Env2_Complex,Random,72,13,Wall,14,-0.5140,4,2,5000,0,1,0,1043
Random_Env2_Seed72,Env2_Complex,Random,72,14,Wall,25,-0.5250,7,6,5000,0,1,0,1068
Random_Env2_Seed72,Env2_Complex,Random,72,15,Wall,111,-0.6110,2,3,5000,0,1,0,1179
Random_Env2_Seed72,Env2_Complex,Random,72,16,Wall,54,-0.5540,4,0,5000,0,1,0,1233
Random_Env2_Seed72,Env2_Complex,Random,72,17,Wall,9,-0.5090,1,2,5000,0,1,0,1242
Random_Env2_Seed72,Env2_Complex,Random,72,18,Wall,14,-0.5140,7,5,5000,0,1,0,1256
Random_Env2_Seed72,Env2_Complex,Random,72,19,Wall,237,-0.7370,1,1,5000,0,1,0,1493
Random_Env2_Seed72,Env2_Complex,Random,72,20,Wall,108,-0.6080,6,5,5000,0,1,0,1601
Random_Env2_Seed72,Env2_Complex,Random,72,21,Wall,411,-0.9110,3,4,5000,0,1,0,2012
Random_Env2_Seed72,Env2_Complex,Random,72,22,Wall,35,-0.5350,2,0,5000,0,1,0,2047
Random_Env2_Seed72,Env2_Complex,Random,72,23,Wall,212,-0.7120,5,2,5000,0,1,0,2259
Random_Env2_Seed72,Env2_Complex,Random,72,24,Wall,400,-0.9000,1,1,5000,0,1,0,2659
Random_Env2_Seed72,Env2_Complex,Random,72,25,Wall,95,-0.5950,0,0,5000,0,1,0,2754
Random_Env2_Seed72,Env2_Complex,Random,72,26,Wall,15,-0.5150,4,5,5000,0,1,0,2769
Random_Env2_Seed72,Env2_Complex,Random,72,27,Wall,34,-0.5340,2,0,5000,0,1,0,2803
Random_Env2_Seed72,Env2_Complex,Random,72,28,Wall,35,-0.5350,3,2,5000,0,1,0,2838
Random_Env2_Seed72,Env2_Complex,Random,72,29,Wall,199,-0.6990,0,0,5000,0,1,0,3037
Random_Env2_Seed72,Env2_Complex,Random,72,30,Wall,17,-0.5170,1,5,5000,0,1,0,3054
Random_Env2_Seed72,Env2_Complex,Random,72,31,Wall,15,-0.5150,6,3,5000,0,1,0,3069
Random_Env2_Seed72,Env2_Complex,Random,72,32,Wall,319,-0.8190,5,0,5000,0,1,0,3388
Random_Env2_Seed72,Env2_Complex,Random,72,33,Wall,407,-0.9070,3,5,5000,0,1,0,3795
Random_Env2_Seed72,Env2_Complex,Random,72,34,Wall,86,-0.5860,4,7,5000,0,1,0,3881
Random_Env2_Seed72,Env2_Complex,Random,72,35,Wall,23,-0.5230,6,2,5000,0,1,0,3904
Random_Env2_Seed72,Env2_Complex,Random,72,36,Wall,699,-1.1990,5,5,5000,0,1,0,4603
Random_Env2_Seed72,Env2_Complex,Random,72,37,Wall,419,-0.9190,3,4,5000,0,1,0,5022
Random_Env2_Seed72,Env2_Complex,Random,72,38,Wall,18,-0.5180,0,0,5000,0,1,0,5040
Random_Env2_Seed72,Env2_Complex,Random,72,39,Wall,42,-0.5420,5,2,5000,0,1,0,5082
Random_Env2_Seed72,Env2_Complex,Random,72,40,Wall,22,-0.5220,1,4,5000,0,1,0,5104
Random_Env2_Seed72,Env2_Complex,Random,72,41,Wall,23,-0.5230,4,0,5000,0,1,0,5127
Random_Env2_Seed72,Env2_Complex,Random,72,42,Wall,16,-0.5160,1,2,5000,0,1,0,5143
Random_Env2_Seed72,Env2_Complex,Random,72,43,Wall,332,-0.8320,3,0,5000,0,1,0,5475
Random_Env2_Seed72,Env2_Complex,Random,72,44,Wall,70,-0.5700,7,7,5000,0,1,0,5545
Random_Env2_Seed72,Env2_Complex,Random,72,45,Wall,9,-0.5090,6,5,5000,0,1,0,5554
Random_Env2_Seed72,Env2_Complex,Random,72,46,Wall,36,-0.5360,7,0,5000,0,1,0,5590
Random_Env2_Seed72,Env2_Complex,Random,72,47,Wall,497,-0.9970,5,6,5000,0,1,0,6087
Random_Env2_Seed72,Env2_Complex,Random,72,48,Wall,10,-0.5100,1,5,5000,0,1,0,6097
Random_Env2_Seed72,Env2_Complex,Random,72,49,Wall,165,-0.6650,3,4,5000,0,1,0,6262
