run_id,environment,algorithm,seed,episode,result,steps,total_reward,spawn_index,goal_index,max_steps,success,wall_hit,timeout,total_logged_steps
Random_Env3_Seed100,Env3_Warehouse,Random,100,1,Wall,355,-0.8550,6,1,5000,0,1,0,355
Random_Env3_Seed100,Env3_Warehouse,Random,100,2,Wall,8,-0.5080,2,6,5000,0,1,0,363
Random_Env3_Seed100,Env3_Warehouse,Random,100,3,Wall,192,-0.6920,3,1,5000,0,1,0,555
Random_Env3_Seed100,Env3_Warehouse,Random,100,4,Wall,158,-0.6580,6,0,5000,0,1,0,713
Random_Env3_Seed100,Env3_Warehouse,Random,100,5,Wall,321,-0.8210,1,1,5000,0,1,0,1034
Random_Env3_Seed100,Env3_Warehouse,Random,100,6,Wall,101,-0.6010,0,5,5000,0,1,0,1135
Random_Env3_Seed100,Env3_Warehouse,Random,100,7,Wall,158,-0.6580,7,2,5000,0,1,0,1293
Random_Env3_Seed100,Env3_Warehouse,Random,100,8,Wall,224,-0.7240,0,5,5000,0,1,0,1517
Random_Env3_Seed100,Env3_Warehouse,Random,100,9,Wall,61,-0.5610,2,2,5000,0,1,0,1578
Random_Env3_Seed100,Env3_Warehouse,Random,100,10,Wall,48,-0.5480,0,6,5000,0,1,0,1626
Random_Env3_Seed100,Env3_Warehouse,Random,100,11,Wall,66,-0.5660,2,3,5000,0,1,0,1692
Random_Env3_Seed100,Env3_Warehouse,Random,100,12,Wall,38,-0.5380,6,0,5000,0,1,0,1730
Random_Env3_Seed100,Env3_Warehouse,Random,100,13,Wall,60,-0.5600,4,4,5000,0,1,0,1790
Random_Env3_Seed100,Env3_Warehouse,Random,100,14,Wall,61,-0.5610,2,1,5000,0,1,0,1851
Random_Env3_Seed100,Env3_Warehouse,Random,100,15,Wall,102,-0.6020,7,5,5000,0,1,0,1953
Random_Env3_Seed100,Env3_Warehouse,Random,100,16,Wall,629,-1.1290,1,6,5000,0,1,0,2582
Random_Env3_Seed100,Env3_Warehouse,Random,100,17,Wall,120,-0.6200,4,4,5000,0,1,0,2702
Random_Env3_Seed100,Env3_Warehouse,Random,100,18,Wall,420,-0.9200,7,5,5000,0,1,0,3122
Random_Env3_Seed100,Env3_Warehouse,Random,100,19,Wall,10,-0.5100,6,6,5000,0,1,0,3132
Random_Env3_Seed100,Env3_Warehouse,Random,100,20,Wall,245,-0.7450,1,3,5000,0,1,0,3377
Random_Env3_Seed100,Env3_Warehouse,Random,100,21,Wall,48,-0.5480,2,5,5000,0,1,0,3425
Random_Env3_Seed100,Env3_Warehouse,Random,100,22,Wall,239,-0.7390,6,7,5000,0,1,0,3664
Random_Env3_Seed100,Env3_Warehouse,Random,100,23,Wall,212,-0.7120,3,6,5000,0,1,0,3876
Random_Env3_Seed100,Env3_Warehouse,Random,100,24,Wall,473,-0.9730,4,7,5000,0,1,0,4349
