run_id,environment,algorithm,seed,episode,result,steps,total_reward,spawn_index,goal_index,max_steps,success,wall_hit,timeout,total_logged_steps
Random_Env2_Seed100,Env2_Complex,Random,100,1,Wall,152,-0.6520,6,1,5000,0,1,0,152
Random_Env2_Seed100,Env2_Complex,Random,100,2,Wall,20,-0.5200,1,7,5000,0,1,0,172
Random_Env2_Seed100,Env2_Complex,Random,100,3,Wall,59,-0.5590,2,2,5000,0,1,0,231
Random_Env2_Seed100,Env2_Complex,Random,100,4,Wall,116,-0.6160,7,7,5000,0,1,0,347
Random_Env2_Seed100,Env2_Complex,Random,100,5,Wall,8,-0.5080,2,6,5000,0,1,0,355
Random_Env2_Seed100,Env2_Complex,Random,100,6,Wall,195,-0.6950,3,1,5000,0,1,0,550
Random_Env2_Seed100,Env2_Complex,Random,100,7,Wall,65,-0.5650,6,6,5000,0,1,0,615
Random_Env2_Seed100,Env2_Complex,Random,100,8,Wall,90,-0.5900,0,5,5000,0,1,0,705
Random_Env2_Seed100,Env2_Complex,Random,100,9,Wall,11,-0.5110,2,4,5000,0,1,0,716
Random_Env2_Seed100,Env2_Complex,Random,100,10,Wall,43,-0.5430,4,6,5000,0,1,0,759
Random_Env2_Seed100,Env2_Complex,Random,100,11,Wall,33,-0.5330,2,3,5000,0,1,0,792
Random_Env2_Seed100,Env2_Complex,Random,100,12,Wall,48,-0.5480,4,0,5000,0,1,0,840
Random_Env2_Seed100,Env2_Complex,Random,100,13,Wall,145,-0.6450,7,5,5000,0,1,0,985
Random_Env2_Seed100,Env2_Complex,Random,100,14,Wall,23,-0.5230,1,0,5000,0,1,0,1008
Random_Env2_Seed100,Env2_Complex,Random,100,15,Wall,94,-0.5940,0,3,5000,0,1,0,1102
Random_Env2_Seed100,Env2_Complex,Random,100,16,Wall,14,-0.5140,2,7,5000,0,1,0,1116
Random_Env2_Seed100,Env2_Complex,Random,100,17,Wall,147,-0.6470,5,0,5000,0,1,0,1263
Random_Env2_Seed100,Env2_Complex,Random,100,18,Wall,451,-0.9510,4,6,5000,0,1,0,1714
Random_Env2_Seed100,Env2_Complex,Random,100,19,Wall,55,-0.5550,6,4,5000,0,1,0,1769
Random_Env2_Seed100,Env2_Complex,Random,100,20,Wall,9,-0.5090,1,0,5000,0,1,0,1778
Random_Env2_Seed100,Env2_Complex,Random,100,21,Wall,57,-0.5570,0,4,5000,0,1,0,1835
Random_Env2_Seed100,Env2_Complex,Random,100,22,Wall,99,-0.5990,7,5,5000,0,1,0,1934
Random_Env2_Seed100,Env2_Complex,Random,100,23,Wall,648,-1.1480,3,7,5000,0,1,0,2582
Random_Env2_Seed100,Env2_Complex,Random,100,24,Wall,93,-0.5930,1,2,5000,0,1,0,2675
Random_Env2_Seed100,Env2_Complex,Random,100,25,Wall,20,-0.5200,0,6,5000,0,1,0,2695
Random_Env2_Seed100,Env2_Complex,Random,100,26,Wall,308,-0.8080,1,4,5000,0,1,0,3003
Random_Env2_Seed100,Env2_Complex,Random,100,27,Wall,24,-0.5240,4,1,5000,0,1,0,3027
Random_Env2_Seed100,Env2_Complex,Random,100,28,Wall,334,-0.8340,3,4,5000,0,1,0,3361
Random_Env2_Seed100,Env2_Complex,Random,100,29,Wall,442,-0.9420,5,3,5000,0,1,0,3803
Random_Env2_Seed100,Env2_Complex,Random,100,30,Wall,25,-0.5250,2,5,5000,0,1,0,3828
Random_Env2_Seed100,Env2_Complex,Random,100,31,Wall,35,-0.5350,4,7,5000,0,1,0,3863
Random_Env2_Seed100,Env2_Complex,Random,100,32,Wall,43,-0.5430,7,4,5000,0,1,0,3906
Random_Env2_Seed100,Env2_Complex,Random,100,33,Wall,21,-0.5210,0,3,5000,0,1,0,3927
Random_Env2_Seed100,Env2_Complex,Random,100,34,Wall,29,-0.5290,4,0,5000,0,1,0,3956
Random_Env2_Seed100,Env2_Complex,Random,100,35,Wall,579,-1.0790,3,6,5000,0,1,0,4535
Random_Env2_Seed100,Env2_Complex,Random,100,36,Wall,32,-0.5320,7,0,5000,0,1,0,4567
Random_Env2_Seed100,Env2_Complex,Random,100,37,Wall,77,-0.5770,2,5,5000,0,1,0,4644
Random_Env2_Seed100,Env2_Complex,Random,100,38,Wall,66,-0.5660,3,0,5000,0,1,0,4710
Random_Env2_Seed100,Env2_Complex,Random,100,39,Wall,49,-0.5490,4,1,5000,0,1,0,4759
Random_Env2_Seed100,Env2_Complex,Random,100,40,Wall,12,-0.5120,2,3,5000,0,1,0,4771
Random_Env2_Seed100,Env2_Complex,Random,100,41,Wall,13,-0.5130,0,6,5000,0,1,0,4784
Random_Env2_Seed100,Env2_Complex,Random,100,42,Wall,909,-1.4090,5,3,5000,0,1,0,5693
Random_Env2_Seed100,Env2_Complex,Random,100,43,Wall,10,-0.5100,1,4,5000,0,1,0,5703
Random_Env2_Seed100,Env2_Complex,Random,100,44,Wall,134,-0.6340,3,7,5000,0,1,0,5837
Random_Env2_Seed100,Env2_Complex,Random,100,45,Wall,28,-0.5280,5,4,5000,0,1,0,5865
Random_Env2_Seed100,Env2_Complex,Random,100,46,Wall,75,-0.5750,0,5,5000,0,1,0,5940
Random_Env2_Seed100,Env2_Complex,Random,100,47,Wall,26,-0.5260,7,2,5000,0,1,0,5966
Random_Env2_Seed100,Env2_Complex,Random,100,48,Wall,144,-0.6440,5,5,5000,0,1,0,6110
Random_Env2_Seed100,Env2_Complex,Random,100,49,Wall,329,-0.8290,0,1,5000,0,1,0,6439
Random_Env2_Seed100,Env2_Complex,Random,100,50,Wall,96,-0.5960,7,7,5000,0,1,0,6535
Random_Env2_Seed100,Env2_Complex,Random,100,51,Wall,0,-0.5000,6,3,5000,0,1,0,6535
Random_Env2_Seed100,Env2_Complex,Random,100,52,Wall,95,-0.5950,3,2,5000,0,1,0,6630
Random_Env2_Seed100,Env2_Complex,Random,100,53,Wall,385,-0.8850,5,7,5000,0,1,0,7015
Random_Env2_Seed100,Env2_Complex,Random,100,54,Wall,21,-0.5210,6,4,5000,0,1,0,7036
Random_Env2_Seed100,Env2_Complex,Random,100,55,Wall,13,-0.5130,0,1,5000,0,1,0,7049
Random_Env2_Seed100,Env2_Complex,Random,100,56,Wall,15,-0.5150,5,5,5000,0,1,0,7064
Random_Env2_Seed100,Env2_Complex,Random,100,57,Wall,68,-0.5680,0,3,5000,0,1,0,7132
Random_Env2_Seed100,Env2_Complex,Random,100,58,Wall,94,-0.5940,6,5,5000,0,1,0,7226
Random_Env2_Seed100,Env2_Complex,Random,100,59,Wall,0,-0.5000,1,7,5000,0,1,0,7226
Random_Env2_Seed100,Env2_Complex,Random,100,60,Wall,69,-0.5690,5,3,5000,0,1,0,7295
Random_Env2_Seed100,Env2_Complex,Random,100,61,Wall,160,-0.6600,3,7,5000,0,1,0,7455
Random_Env2_Seed100,Env2_Complex,Random,100,62,Wall,30,-0.5300,5,5,5000,0,1,0,7485
Random_Env2_Seed100,Env2_Complex,Random,100,63,Wall,136,-0.6360,2,7,5000,0,1,0,7621
Random_Env2_Seed100,Env2_Complex,Random,100,64,Wall,86,-0.5860,3,2,5000,0,1,0,7707
Random_Env2_Seed100,Env2_Complex,Random,100,65,Wall,42,-0.5420,0,6,5000,0,1,0,7749
