run_id,environment,algorithm,seed,episode,result,steps,total_reward,spawn_index,goal_index,max_steps,success,wall_hit,timeout,total_logged_steps
Random_Env3_Seed1,Env3_Warehouse,Random,1,1,Wall,16,-0.5160,2,2,5000,0,1,0,16
Random_Env3_Seed1,Env3_Warehouse,Random,1,2,Wall,91,-0.5910,5,3,5000,0,1,0,107
Random_Env3_Seed1,Env3_Warehouse,Random,1,3,Wall,72,-0.5720,1,4,5000,0,1,0,179
Random_Env3_Seed1,Env3_Warehouse,Random,1,4,Wall,29,-0.5290,2,7,5000,0,1,0,208
Random_Env3_Seed1,Env3_Warehouse,Random,1,5,Wall,102,-0.6020,3,6,5000,0,1,0,310
Random_Env3_Seed1,Env3_Warehouse,Random,1,6,Wall,72,-0.5720,4,5,5000,0,1,0,382
Random_Env3_Seed1,Env3_Warehouse,Random,1,7,Wall,28,-0.5280,2,6,5000,0,1,0,410
Random_Env3_Seed1,Env3_Warehouse,Random,1,8,Wall,54,-0.5540,4,7,5000,0,1,0,464
Random_Env3_Seed1,Env3_Warehouse,Random,1,9,Wall,269,-0.7690,1,0,5000,0,1,0,733
Random_Env3_Seed1,Env3_Warehouse,Random,1,10,Wall,345,-0.8450,0,3,5000,0,1,0,1078
Random_Env3_Seed1,Env3_Warehouse,Random,1,11,Wall,397,-0.8970,1,5,5000,0,1,0,1475
Random_Env3_Seed1,Env3_Warehouse,Random,1,12,Wall,11,-0.5110,6,0,5000,0,1,0,1486
Random_Env3_Seed1,Env3_Warehouse,Random,1,13,Wall,15,-0.5150,5,7,5000,0,1,0,1501
Random_Env3_Seed1,Env3_Warehouse,Random,1,14,Wall,41,-0.5410,2,6,5000,0,1,0,1542
Random_Env3_Seed1,Env3_Warehouse,Random,1,15,Wall,83,-0.5830,3,0,5000,0,1,0,1625
Random_Env3_Seed1,Env3_Warehouse,Random,1,16,Wall,65,-0.5650,7,5,5000,0,1,0,1690
Random_Env3_Seed1,Env3_Warehouse,Random,1,17,Wall,37,-0.5370,2,2,5000,0,1,0,1727
Random_Env3_Seed1,Env3_Warehouse,Random,1,18,Wall,30,-0.5300,3,3,5000,0,1,0,1757
Random_Env3_Seed1,Env3_Warehouse,Random,1,19,Wall,47,-0.5470,4,2,5000,0,1,0,1804
Random_Env3_Seed1,Env3_Warehouse,Random,1,20,Wall,53,-0.5530,3,6,5000,0,1,0,1857
Random_Env3_Seed1,Env3_Warehouse,Random,1,21,Wall,362,-0.8620,6,5,5000,0,1,0,2219
Random_Env3_Seed1,Env3_Warehouse,Random,1,22,Wall,67,-0.5670,2,1,5000,0,1,0,2286
Random_Env3_Seed1,Env3_Warehouse,Random,1,23,Wall,9,-0.5090,0,3,5000,0,1,0,2295
Random_Env3_Seed1,Env3_Warehouse,Random,1,24,Wall,56,-0.5560,3,2,5000,0,1,0,2351
Random_Env3_Seed1,Env3_Warehouse,Random,1,25,Wall,109,-0.6090,1,0,5000,0,1,0,2460
Random_Env3_Seed1,Env3_Warehouse,Random,1,26,Wall,37,-0.5370,4,3,5000,0,1,0,2497
Random_Env3_Seed1,Env3_Warehouse,Random,1,27,Wall,163,-0.6630,6,4,5000,0,1,0,2660
Random_Env3_Seed1,Env3_Warehouse,Random,1,28,Wall,94,-0.5940,2,5,5000,0,1,0,2754
Random_Env3_Seed1,Env3_Warehouse,Random,1,29,Wall,21,-0.5210,5,4,5000,0,1,0,2775
Random_Env3_Seed1,Env3_Warehouse,Random,1,30,Wall,242,-0.7420,1,3,5000,0,1,0,3017
Random_Env3_Seed1,Env3_Warehouse,Random,1,31,Wall,13,-0.5130,3,0,5000,0,1,0,3030
Random_Env3_Seed1,Env3_Warehouse,Random,1,32,Wall,95,-0.5950,1,6,5000,0,1,0,3125
Random_Env3_Seed1,Env3_Warehouse,Random,1,33,Wall,13,-0.5130,2,1,5000,0,1,0,3138
Random_Env3_Seed1,Env3_Warehouse,Random,1,34,Wall,83,-0.5830,0,3,5000,0,1,0,3221
Random_Env3_Seed1,Env3_Warehouse,Random,1,35,Wall,25,-0.5250,5,5,5000,0,1,0,3246
Random_Env3_Seed1,Env3_Warehouse,Random,1,36,Wall,16,-0.5160,2,1,5000,0,1,0,3262
Random_Env3_Seed1,Env3_Warehouse,Random,1,37,Wall,715,-1.2150,6,4,5000,0,1,0,3977
